Company,Website,Industry,Product/service,Business type,Employee count,Revenue,Year founded,BBB rating,Street,City,State,Company phone,Company linkedin,Owner's First Name,Owner's  Last name,Owner's title,Owner's linkedin,Owner's  phone,Owner's  email,Source,Converted
Company_840,www.company_840.com,Healthcare,Consumer Goods,B2B,468,37882748,1973,C,722 Main St,City_55,CA,-3753,https://linkedin.com/company/company_840,First468,Last626,CTO,https://linkedin.com/in/first468last626,-2122,first468.last626@company_840.com,Webinar,1
Company_841,www.company_841.com,Technology,Software,B2B,1563,18188845,2012,A,472 Main St,City_93,FL,-4273,https://linkedin.com/company/company_841,First226,Last65,CTO,https://linkedin.com/in/first226last65,-5292,first226.last65@company_841.com,LinkedIn,0
Company_842,www.company_842.com,Education,Consumer Goods,B2C,1877,38748934,2013,A+,771 Main St,City_79,FL,-3575,https://linkedin.com/company/company_842,First559,Last141,Founder,https://linkedin.com/in/first559last141,-8132,first559.last141@company_842.com,Ad Campaign,0
Company_843,www.company_843.com,Technology,Financial Services,B2B,191,7618933,1964,A+,877 Main St,City_41,CA,-9388,https://linkedin.com/company/company_843,First281,Last145,VP Sales,https://linkedin.com/in/first281last145,-3580,first281.last145@company_843.com,Ad Campaign,0
Company_844,www.company_844.com,Retail,Medical Equipment,B2B,1459,76907461,2019,A,203 Main St,City_76,FL,-5031,https://linkedin.com/company/company_844,First42,Last137,CEO,https://linkedin.com/in/first42last137,-4492,first42.last137@company_844.com,Website,0
Company_845,www.company_845.com,Manufacturing,Online Courses,B2B,1550,27956367,1988,A+,767 Main St,City_30,IL,-8250,https://linkedin.com/company/company_845,First83,Last7,CEO,https://linkedin.com/in/first83last7,-7803,first83.last7@company_845.com,Ad Campaign,0
Company_846,www.company_846.com,Technology,Consumer Goods,B2C,1084,99418595,1958,A,842 Main St,City_92,IL,-2543,https://linkedin.com/company/company_846,First709,Last130,CTO,https://linkedin.com/in/first709last130,-7613,first709.last130@company_846.com,Ad Campaign,0
Company_847,www.company_847.com,Retail,Medical Equipment,B2C,1463,16308313,1982,A,627 Main St,City_22,NY,-7445,https://linkedin.com/company/company_847,First626,Last709,CEO,https://linkedin.com/in/first626last709,-5339,first626.last709@company_847.com,Webinar,1
Company_848,www.company_848.com,Healthcare,Consumer Goods,B2C,842,25583622,1972,A,387 Main St,City_86,CA,-2542,https://linkedin.com/company/company_848,First643,Last847,Founder,https://linkedin.com/in/first643last847,-8731,first643.last847@company_848.com,Cold Email,0
Company_849,www.company_849.com,Finance,Software,B2B,702,35647266,1984,A+,888 Main St,City_64,FL,-5601,https://linkedin.com/company/company_849,First98,Last634,Founder,https://linkedin.com/in/first98last634,-3752,first98.last634@company_849.com,Webinar,0
Company_850,www.company_850.com,Manufacturing,Consulting,B2C,1124,1427877,1981,B,535 Main St,City_83,NY,-6664,https://linkedin.com/company/company_850,First284,Last55,CTO,https://linkedin.com/in/first284last55,-6084,first284.last55@company_850.com,Referral,0
Company_851,www.company_851.com,Healthcare,Consumer Goods,B2C,663,78800650,1964,A,489 Main St,City_73,NY,-3399,https://linkedin.com/company/company_851,First687,Last945,CEO,https://linkedin.com/in/first687last945,-2548,first687.last945@company_851.com,Referral,1
Company_852,www.company_852.com,Retail,Medical Equipment,B2C,1975,74288767,2002,A+,795 Main St,City_59,TX,-4376,https://linkedin.com/company/company_852,First343,Last632,VP Sales,https://linkedin.com/in/first343last632,-10441,first343.last632@company_852.com,Referral,0
Company_853,www.company_853.com,Technology,Consumer Goods,B2B,126,13280114,1973,C,637 Main St,City_45,NY,-6983,https://linkedin.com/company/company_853,First162,Last805,CEO,https://linkedin.com/in/first162last805,-4873,first162.last805@company_853.com,LinkedIn,0
Company_854,www.company_854.com,Manufacturing,Software,B2B,1377,72030563,1974,C,422 Main St,City_2,IL,-10622,https://linkedin.com/company/company_854,First607,Last594,Founder,https://linkedin.com/in/first607last594,-4483,first607.last594@company_854.com,LinkedIn,0
Company_855,www.company_855.com,Healthcare,Consumer Goods,B2C,261,86694748,1952,A+,602 Main St,City_68,CA,-10669,https://linkedin.com/company/company_855,First334,Last234,CEO,https://linkedin.com/in/first334last234,-10729,first334.last234@company_855.com,Ad Campaign,0
Company_856,www.company_856.com,Retail,Online Courses,B2B,572,47085134,1959,A+,713 Main St,City_78,NY,-6948,https://linkedin.com/company/company_856,First76,Last483,Marketing Director,https://linkedin.com/in/first76last483,-8199,first76.last483@company_856.com,LinkedIn,1
Company_857,www.company_857.com,Technology,Online Courses,B2B,291,60587347,1972,A+,659 Main St,City_40,FL,-2433,https://linkedin.com/company/company_857,First466,Last183,VP Sales,https://linkedin.com/in/first466last183,-7158,first466.last183@company_857.com,Cold Email,1
Company_858,www.company_858.com,Healthcare,Online Courses,B2B,1813,978835,2020,A,146 Main St,City_79,TX,-2738,https://linkedin.com/company/company_858,First208,Last344,CTO,https://linkedin.com/in/first208last344,-9711,first208.last344@company_858.com,Referral,0
Company_859,www.company_859.com,Retail,Financial Services,B2B,1820,63323004,1953,A+,724 Main St,City_46,CA,-5056,https://linkedin.com/company/company_859,First873,Last477,VP Sales,https://linkedin.com/in/first873last477,-3820,first873.last477@company_859.com,LinkedIn,1
Company_860,www.company_860.com,Healthcare,Medical Equipment,B2B,890,35869101,2007,C,316 Main St,City_15,FL,-3476,https://linkedin.com/company/company_860,First161,Last809,Marketing Director,https://linkedin.com/in/first161last809,-10263,first161.last809@company_860.com,Ad Campaign,0
Company_861,www.company_861.com,Manufacturing,Financial Services,B2B,1695,55755588,1988,A+,306 Main St,City_26,FL,-6761,https://linkedin.com/company/company_861,First501,Last883,CTO,https://linkedin.com/in/first501last883,-6605,first501.last883@company_861.com,Webinar,1
Company_862,www.company_862.com,Finance,Online Courses,B2C,1602,17413104,1985,A+,667 Main St,City_90,IL,-9402,https://linkedin.com/company/company_862,First754,Last894,CTO,https://linkedin.com/in/first754last894,-6520,first754.last894@company_862.com,Ad Campaign,1
Company_863,www.company_863.com,Education,Online Courses,B2B,1754,72039029,1986,C,786 Main St,City_91,FL,-7256,https://linkedin.com/company/company_863,First969,Last153,Marketing Director,https://linkedin.com/in/first969last153,-6610,first969.last153@company_863.com,Referral,1
Company_864,www.company_864.com,Finance,Software,B2B,942,39749993,1979,D,159 Main St,City_13,FL,-2068,https://linkedin.com/company/company_864,First35,Last436,Marketing Director,https://linkedin.com/in/first35last436,-10284,first35.last436@company_864.com,LinkedIn,1
Company_865,www.company_865.com,Finance,Consumer Goods,B2B,1445,87390238,1990,A,257 Main St,City_57,NY,-2110,https://linkedin.com/company/company_865,First86,Last572,CEO,https://linkedin.com/in/first86last572,-8095,first86.last572@company_865.com,Website,0
Company_866,www.company_866.com,Retail,Online Courses,B2B,906,53271800,2014,A+,892 Main St,City_1,TX,-9248,https://linkedin.com/company/company_866,First245,Last664,CEO,https://linkedin.com/in/first245last664,-3571,first245.last664@company_866.com,Referral,1
Company_867,www.company_867.com,Finance,Consumer Goods,B2C,417,61889185,2005,A+,244 Main St,City_60,IL,-7675,https://linkedin.com/company/company_867,First879,Last585,Marketing Director,https://linkedin.com/in/first879last585,-7482,first879.last585@company_867.com,Referral,1
Company_868,www.company_868.com,Finance,Online Courses,B2B,438,88121634,1992,C,156 Main St,City_50,IL,-1713,https://linkedin.com/company/company_868,First190,Last809,Founder,https://linkedin.com/in/first190last809,-6150,first190.last809@company_868.com,Website,0
Company_869,www.company_869.com,Finance,Consumer Goods,B2B,251,23286579,1973,C,736 Main St,City_64,CA,-5834,https://linkedin.com/company/company_869,First395,Last915,Founder,https://linkedin.com/in/first395last915,-7843,first395.last915@company_869.com,Webinar,1
Company_870,www.company_870.com,Technology,Medical Equipment,B2C,1410,58538232,2010,B,882 Main St,City_94,FL,-4663,https://linkedin.com/company/company_870,First556,Last590,CTO,https://linkedin.com/in/first556last590,-9395,first556.last590@company_870.com,Website,0
Company_871,www.company_871.com,Technology,Financial Services,B2C,1188,76872328,2002,B,928 Main St,City_46,CA,-9935,https://linkedin.com/company/company_871,First528,Last969,Founder,https://linkedin.com/in/first528last969,-7344,first528.last969@company_871.com,Referral,0
Company_872,www.company_872.com,Technology,Online Courses,B2C,116,39106163,1985,A,921 Main St,City_17,CA,-9090,https://linkedin.com/company/company_872,First375,Last376,CTO,https://linkedin.com/in/first375last376,-4318,first375.last376@company_872.com,Website,0
Company_873,www.company_873.com,Manufacturing,Consumer Goods,B2B,1583,13586194,1976,A,648 Main St,City_46,NY,-3728,https://linkedin.com/company/company_873,First142,Last343,CTO,https://linkedin.com/in/first142last343,-6233,first142.last343@company_873.com,Webinar,0
Company_874,www.company_874.com,Technology,Consumer Goods,B2C,85,35639628,1975,B,761 Main St,City_58,FL,-2431,https://linkedin.com/company/company_874,First893,Last983,CTO,https://linkedin.com/in/first893last983,-10154,first893.last983@company_874.com,Website,0
Company_875,www.company_875.com,Healthcare,Medical Equipment,B2C,1625,51182888,2010,C,563 Main St,City_16,FL,-9363,https://linkedin.com/company/company_875,First697,Last434,Founder,https://linkedin.com/in/first697last434,-7179,first697.last434@company_875.com,Referral,1
Company_876,www.company_876.com,Technology,Medical Equipment,B2C,1233,56045552,2016,A,769 Main St,City_13,FL,-2383,https://linkedin.com/company/company_876,First540,Last850,CEO,https://linkedin.com/in/first540last850,-10400,first540.last850@company_876.com,LinkedIn,0
Company_877,www.company_877.com,Retail,Financial Services,B2C,603,74258849,1999,A,341 Main St,City_75,TX,-10231,https://linkedin.com/company/company_877,First820,Last690,CEO,https://linkedin.com/in/first820last690,-6472,first820.last690@company_877.com,Ad Campaign,1
Company_878,www.company_878.com,Finance,Software,B2B,1522,22984398,2002,A+,718 Main St,City_80,NY,-10474,https://linkedin.com/company/company_878,First296,Last982,CEO,https://linkedin.com/in/first296last982,-5838,first296.last982@company_878.com,Referral,1
Company_879,www.company_879.com,Healthcare,Medical Equipment,B2B,853,13480190,1961,A,122 Main St,City_54,IL,-10075,https://linkedin.com/company/company_879,First155,Last896,CTO,https://linkedin.com/in/first155last896,-6443,first155.last896@company_879.com,Webinar,1
Company_880,www.company_880.com,Retail,Software,B2C,661,77130489,2017,A,410 Main St,City_45,FL,-10133,https://linkedin.com/company/company_880,First955,Last136,VP Sales,https://linkedin.com/in/first955last136,-5801,first955.last136@company_880.com,Cold Email,1
Company_881,www.company_881.com,Finance,Online Courses,B2B,1653,96438591,1959,A+,931 Main St,City_79,CA,-3176,https://linkedin.com/company/company_881,First23,Last893,CTO,https://linkedin.com/in/first23last893,-8913,first23.last893@company_881.com,Webinar,1
Company_882,www.company_882.com,Retail,Medical Equipment,B2C,1715,55388809,2005,A,122 Main St,City_18,TX,-2117,https://linkedin.com/company/company_882,First498,Last608,Marketing Director,https://linkedin.com/in/first498last608,-6470,first498.last608@company_882.com,Webinar,0
Company_883,www.company_883.com,Finance,Online Courses,B2C,1833,73375858,1978,A,700 Main St,City_33,TX,-5969,https://linkedin.com/company/company_883,First176,Last809,Founder,https://linkedin.com/in/first176last809,-8349,first176.last809@company_883.com,Ad Campaign,0
Company_884,www.company_884.com,Finance,Medical Equipment,B2C,1946,94973775,1952,B,570 Main St,City_85,CA,-10736,https://linkedin.com/company/company_884,First152,Last362,Founder,https://linkedin.com/in/first152last362,-9041,first152.last362@company_884.com,LinkedIn,1
Company_885,www.company_885.com,Healthcare,Financial Services,B2B,1310,90938137,1987,B,699 Main St,City_11,TX,-8444,https://linkedin.com/company/company_885,First187,Last997,CTO,https://linkedin.com/in/first187last997,-5315,first187.last997@company_885.com,Website,0
Company_886,www.company_886.com,Retail,Consumer Goods,B2B,794,74014224,2006,A+,990 Main St,City_14,CA,-5813,https://linkedin.com/company/company_886,First43,Last325,Marketing Director,https://linkedin.com/in/first43last325,-6240,first43.last325@company_886.com,Ad Campaign,0
Company_887,www.company_887.com,Finance,Medical Equipment,B2C,1451,93056064,1982,A+,896 Main St,City_69,FL,-6753,https://linkedin.com/company/company_887,First725,Last36,Founder,https://linkedin.com/in/first725last36,-2204,first725.last36@company_887.com,Cold Email,1
Company_888,www.company_888.com,Healthcare,Medical Equipment,B2C,1678,65235063,1990,A,578 Main St,City_77,NY,-6942,https://linkedin.com/company/company_888,First547,Last309,CEO,https://linkedin.com/in/first547last309,-6604,first547.last309@company_888.com,Referral,1
Company_889,www.company_889.com,Finance,Online Courses,B2B,996,96350592,2018,C,219 Main St,City_67,TX,-4847,https://linkedin.com/company/company_889,First160,Last5,Marketing Director,https://linkedin.com/in/first160last5,-8966,first160.last5@company_889.com,Webinar,0
Company_890,www.company_890.com,Education,Consumer Goods,B2C,1942,68124631,2002,A,874 Main St,City_97,TX,-5966,https://linkedin.com/company/company_890,First993,Last967,Marketing Director,https://linkedin.com/in/first993last967,-9423,first993.last967@company_890.com,Website,0
Company_891,www.company_891.com,Healthcare,Financial Services,B2C,1822,37671331,1988,A+,665 Main St,City_90,CA,-7990,https://linkedin.com/company/company_891,First750,Last491,CEO,https://linkedin.com/in/first750last491,-3429,first750.last491@company_891.com,Ad Campaign,1
Company_892,www.company_892.com,Retail,Financial Services,B2B,1276,82168862,2011,A+,898 Main St,City_42,IL,-4930,https://linkedin.com/company/company_892,First633,Last862,CTO,https://linkedin.com/in/first633last862,-8204,first633.last862@company_892.com,LinkedIn,0
Company_893,www.company_893.com,Education,Software,B2C,1500,47755757,1952,A+,325 Main St,City_97,NY,-3256,https://linkedin.com/company/company_893,First598,Last540,CTO,https://linkedin.com/in/first598last540,-5218,first598.last540@company_893.com,Cold Email,1
Company_894,www.company_894.com,Healthcare,Software,B2B,1629,25149902,1971,A,302 Main St,City_33,IL,-6241,https://linkedin.com/company/company_894,First694,Last688,CEO,https://linkedin.com/in/first694last688,-4263,first694.last688@company_894.com,Webinar,0
Company_895,www.company_895.com,Finance,Consulting,B2C,1001,80338088,1974,A+,572 Main St,City_97,FL,-3503,https://linkedin.com/company/company_895,First524,Last967,CEO,https://linkedin.com/in/first524last967,-5523,first524.last967@company_895.com,Website,1
